id	nom	type_service_local	code_insee_commune	site_internet	telephone	telecopie	adresse_courriel	formulaire_contact	complement1	complement2	numero_voie	service_distribution	code_postal	nom_commune
cc7a5287-6ebb-4dc7-af37-fab99bc266a6	Préfecture - Hérault	prefecture	34172	http://www.herault.gouv.fr	04 67 61 61 61	04 67 02 25 79		http://www.herault.gouv.fr/Contactez-nous			Pl. des Martyrs-de-la-Résistance		34000	Montpellier
ceae2d98-d951-4feb-8963-f1947a5bb5a7	Sous-préfecture - Saint-Flour	sous_pref	15187	http://www.cantal.gouv.fr	04 71 60 02 03	04 71 60 48 08	sp-saint-flour@cantal.gouv.fr	http://www.cantal.gouv.fr/contacts-r2068.html	Hôtel de Lastic		35-37 rue Sorel		15100	Saint-Flour
cf4d4807-24f8-4100-9c46-247780786c83	Sous-préfecture - Forcalquier	sous_pref	04088	http://www.alpes-de-haute-provence.gouv.fr	04 92 36 72 00	04 92 32 16 90	sp-forcalquier@alpes-de-haute-provence.gouv.fr	http://www.alpes-de-haute-provence.gouv.fr/Contactez-nous			Place Martial-Sicard		04300	Forcalquier
cf803062-b6f7-463a-8c9b-44cbce165a30	Sous-préfecture - Argenteuil	sous_pref	95018	http://www.val-doise.gouv.fr	01 34 20 95 95	01 34 23 36 32	sous-prefecture-argenteuil@val-doise.pref.gouv.fr	http://www.val-doise.gouv.fr/Contactez-nous			2 rue Alfred-Labrière		95100	Argenteuil
d0033f35-cdb9-4fba-bf6f-2fd64dc03973	Sous-préfecture - Bressuire	sous_pref	79049	http://www.deux-sevres.gouv.fr	05 49 08 68 68	05 49 65 00 79	sp-bressuire@deux-sevres.gouv.fr	https://www.deux-sevres.gouv.fr/Contactez-nous			4 rue des Hardilliers		79300	Bressuire
d06fda52-e4fd-466f-9835-17219191696d	Sous-préfecture - Montreuil-sur-Mer	sous_pref	62588	http://www.pas-de-calais.gouv.fr	03 21 90 80 00	03 21 90 80 01					7-9-11 rue d'Hérambault		62170	Montreuil
d171ca5c-a045-4a63-9549-7ed30ba73d3b	Sous-préfecture - Neufchâteau	sous_pref	88321	http://www.vosges.gouv.fr	03 29 06 10 10	03 29 06 13 27	sp-neufchateau@vosges.gouv.fr				Place des Cordeliers		88300	Neufchâteau
d1dc3abd-cdb8-4d93-aca2-6106411883d8	Préfecture - Eure-et-Loir	prefecture	28085	http://www.eure-et-loir.gouv.fr	02 37 27 72 00	02 37 27 70 48	pref-communication@eure-et-loir.gouv.fr	http://www.eure-et-loir.gouv.fr/Contactez-nous/Contact-general			Place de la République		28000	Chartres
d2a3afa5-2562-4356-9549-ffbefe4a4cc3	Sous-préfecture - Die	sous_pref	26113	http://www.drome.gouv.fr	04 75 22 00 22	04 75 22 21 20	sous-prefecture-de-die@drome.gouv.fr	http://www.drome.gouv.fr/contacts-r1352.html			Place de la République		26150	Die
d30e827a-edac-4dc6-b749-a236f87d9403	Sous-préfecture - Saint-Germain-en-Laye	sous_pref	78551	http://www.yvelines.gouv.fr	01 30 61 34 00	01 30 61 34 98	sp-saint-germain-en-laye@yvelines.gouv.fr				1 rue du Panorama		78100	Saint-Germain-en-Laye
d343a6e8-61d6-4424-9862-b131d682986f	Sous-préfecture - Le Raincy	sous_pref	93062	http://www.seine-saint-denis.gouv.fr	01 43 01 47 00	01 43 01 48 10	sp-le-raincy-courrier@seine-saint-denis.gouv.fr				57 avenue Thiers		93340	Le Raincy
d3b1ccaa-3909-44e8-b002-5936a33d403a	Sous-préfecture - Brioude	sous_pref	43040	http://www.haute-loire.pref.gouv.fr	04 71 50 81 81	04 71 74 97 64	sous-prefecture-de-brioude@haute-loire.pref.gouv.fr				Rue du 14-Juillet		43100	Brioude
d43894ef-bf14-42d2-b07d-0c1f6b906026	Préfecture - Isère	prefecture	38185	http://www.isere.gouv.fr	04 76 60 34 00	04 76 51 34 88	internet@isere.pref.gouv.fr	http://www.isere.gouv.fr/Contactez-nous			12 place de Verdun		38000	Grenoble
d469264a-5ec9-49c0-b40e-5a422e3618ed	Sous-préfecture - Cognac	sous_pref	16102	http://www.charente.gouv.fr	05 45 82 00 60	05 45 82 27 15	sp-cognac@charente.gouv.fr				Place du Général-de-Gaulle		16100	Cognac
d495649e-148a-4d09-97c2-2c11263bd7cf	Préfecture - Puy-de-Dôme	prefecture	63113	http://www.puy-de-dome.gouv.fr/	04 73 98 63 63	04 73 98 61 00		http://www.puy-de-dome.gouv.fr/contacts-r1033.html			18 boulevard Desaix		63000	Clermont-Ferrand
d5282ebc-1fcd-4bf5-ab53-269d21b0bc67	Préfecture - Loir-et-Cher	prefecture	41018	http://www.loir-et-cher.gouv.fr	02 54 70 41 41	02 54 78 14 69		http://www.loir-et-cher.gouv.fr/Contactez-nous			place de la République		41000	Blois
d52c626c-ae1e-48ad-80f4-c5efcbed38f3	Sous-préfecture - Lens	sous_pref	62498	http://www.pas-de-calais.gouv.fr	03 21 13 47 00	03 21 42 93 45	sp-lens@pas-de-calais.gouv.fr				25 rue du 11-Novembre		62300	Lens
d57b0345-42d3-435f-af6b-b2fcd66506a5	Sous-préfecture - Nantua	sous_pref	01269	http://www.ain.gouv.fr	04 74 75 20 66	04 74 75 12 89	sp-nantua@ain.gouv.fr				36 rue du Collège		01130	Nantua
d61ef98d-e185-494b-8087-69243c977461	Sous-préfecture - Bellac	sous_pref	87011	https://www.haute-vienne.gouv.fr/	05 87 03 11 00	05 55 44 17 54	sp-bellac@haute-vienne.gouv.fr	http://www.haute-vienne.gouv.fr/Contactez-nous			8 rue Lamartine		87300	Bellac
d64141c3-880c-42b1-82d9-954e1ded71b6	Sous-préfecture - Bar-sur-Aube	sous_pref	10033	https://www.aube.gouv.fr	03 25 27 06 19	03 25 27 39 58	 sp-bar-sur-aube@aube.gouv.fr   				18 rue Armand		10200	Bar-sur-Aube
d67b1697-0e17-45a5-a1e3-eaa12eba8270	Préfecture - Mayotte	prefecture	97611	http://www.mayotte.pref.gouv.fr	+269 2 69 63 50 00	+269 2 69 60 18 89	accueil@mayotte.pref.gouv.fr	http://www.mayotte.pref.gouv.fr/Contactez-nous			Avenue de la Préfecture		97600	Mamoudzou
d69e32d2-3c95-484a-8f50-6490c70dd16c	Préfecture de région - Auvergne-Rhône-Alpes	prefecture_region	69383	http://prefectures-regions.gouv.fr/auvergne-rhone-alpes	04 72 61 61 61	04 78 60 49 38		http://prefectures-regions.gouv.fr/auvergne-rhone-alpes/Outils/Nous-contacter			106 rue Pierre-Corneille		69003	Lyon
d7947d7a-77ed-41d8-99cf-4ac80e9e7320	Sous-préfecture - Castellane	sous_pref	04039	http://www.alpes-de-haute-provence.gouv.fr	04 92 36 72 00						Avenue de la Sous-Préfecture		04120	Castellane
d81a3ff7-04e7-4631-a7cb-4fd1df03d8fb	Sous-préfecture - Dole	sous_pref	39198	http://www.jura.gouv.fr	03 84 79 44 00	03 84 72 87 58	sp-dole@jura.gouv.fr				23 place de la Sous-Préfecture		39100	Dole
d86f7a12-895e-4952-a713-ebc856a7ae1d	Sous-préfecture - Fontenay-le-Comte	sous_pref	85092	http://www.vendee.gouv.fr	02 51 50 14 20		sp-fontenay-le-comte@vendee.gouv.fr				16-18 quai Victor-Hugo		85200	Fontenay-le-Comte
d8c995cf-0b36-4eef-a68d-dd0802c76cbf	Préfecture - Drôme	prefecture	26362	http://www.drome.gouv.fr	04 75 79 28 00	04 75 42 87 55	prefecture@drome.gouv.fr	http://www.drome.gouv.fr/contacts-r1352.html			3 boulevard Vauban		26000	Valence
d9dfb22b-a44d-4b72-baac-db32f721728a	Sous-préfecture - Florac	sous_pref	48061	http://www.lozere.gouv.fr	04 66 65 62 80	04 66 65 62 81	sp-florac@lozere.gouv.fr	http://www.lozere.gouv.fr/Contactez-nous			14 avenue Marceau-Farelle		48400	Florac
db3e7b8e-ec01-418f-8be2-cd25e03dc80e	Subdivision administrative - Îles du Vent	sous_pref	98735	http://www.polynesie-francaise.pref.gouv.fr	+689 40 46 86 11	+689 40 46 86 19	subdiv.iles-du-vent@polynesie-francaise.pref.gouv.fr				avenue Pouvanaa a Oopa		98714	Papeete, Tahiti
db7f7c00-8948-43ee-8268-9923420aefae	Sous-préfecture - Narbonne	sous_pref	11262	http://www.aude.gouv.fr	04 68 90 33 40	04 68 90 43 60	sp-narbonne@aude.gouv.fr	http://www.aude.gouv.fr/contacts-r999.html			37 boulevard du Général-de-Gaulle		11100	Narbonne
dbae46f4-829c-4d3a-bf88-54a0787a140c	Sous-préfecture - Figeac	sous_pref	46102	http://www.lot.gouv.fr	05 65 34 04 15	05 65 34 72 06	sp-figeac@lot.gouv.fr				22 rue Caviale		46100	Figeac
dbbd7201-c3ab-4c9c-b704-83819852f899	Sous-préfecture - Étampes	sous_pref	91223	http://www.essonne.gouv.fr	01 69 92 99 91	01 64 94 84 85		http://www.essonne.gouv.fr/Contactez-nous			4 rue Van-Loo		91150	Étampes 
dc22fdec-6f90-4aa5-8996-c68c18482ed2	Sous-préfecture - Oloron-Sainte-Marie	sous_pref	64422	http://www.pyrenees-atlantiques.gouv.fr	05 59 88 59 88	05 59 39 89 30	sous-prefecture-oloron@pyrenees-atlantiques.pref.gouv.fr	http://www.pyrenees-atlantiques.gouv.fr/Contactez-nous			7 rue de la Poste		64400	Oloron-Sainte-Marie
dc82689e-1fe2-495d-aceb-6f1fed3c5690	Préfecture - Val-de-Marne	prefecture	94028	http://www.val-de-marne.gouv.fr	01 49 56 60 00		prefecture@val-de-marne.gouv.fr	http://www.val-de-marne.pref.gouv.fr/Contactez-nous/Contact-general			21-29 avenue du Général-de-Gaulle		94000	Créteil
dd662b7a-5485-48d6-ad1a-f1720b05830f	Préfecture - Gers	prefecture	32013	http://www.gers.gouv.fr	05 62 61 44 00	05 62 05 47 78	prefecture@gers.gouv.fr	http://www.gers.gouv.fr/Contactez-nous			3 place du Préfet-Claude-Érignac		32000	Auch
df2a4567-d2fe-46d9-bf5e-27c25c60e33b	Sous-préfecture - Roanne	sous_pref	42187	http://www.loire.gouv.fr	04 77 23 64 64	04 77 71 42 78	sp-roanne@loire.gouv.fr				Rue Joseph-Déchelette		42300	Roanne
dfd781d7-82f3-40d9-beb6-8cbb8d9493c2	Sous-préfecture - Thonon-les-Bains	sous_pref	74281	http://www.haute-savoie.gouv.fr	04 50 33 60 00	04 50 26 67 57	sp-thonon@haute-savoie.gouv.fr				21 rue Vallon		74200	Thonon-les-Bains
dff1f5ef-fcec-4159-b5ca-7c2f352d496e	Sous-préfecture - Pamiers	sous_pref	09225	http://www.ariege.gouv.fr	05 61 60 97 30	05 61 67 55 10	sous-prefecture-de-pamiers@ariege.pref.gouv.fr				26 rue Frédéric-Soulié		09100	Pamiers
e06bc626-1bb7-4e92-9da8-cd810a729b86	Sous-préfecture - Romorantin-Lanthenay	sous_pref	41194	https://www.loir-et-cher.gouv.fr/Services-de-l-Etat/Prefecture-et-sous-prefectures/Sous-Prefecture-de-Romorantin	02 54 70 41 41	02 54 78 14 69	sous-prefecture-de-romorantin@loir-et-cher.pref.gouv.fr	http://www.loir-et-cher.gouv.fr/Contactez-nous			3 place du Château		41200	Romorantin-Lanthenay
e186cb8d-2a79-4e8f-a8e2-55458e82ad13	Sous-préfecture - Les Sables-d'Olonne	sous_pref	85194	http://www.vendee.gouv.fr	02 51 23 93 93		sp-s-sables-d-olonne@vendee.gouv.fr				54 avenue du Général de Gaulle		85100	Les Sables-d'Olonne
e1ea845e-2b5f-41df-abb3-41364f919e35	Sous-préfecture - Saint-Amand-Montrond	sous_pref	18197	http://www.cher.gouv.fr	02 48 62 04 00	02 48 96 04 03	pref-courrier@cher.gouv.fr 	http://www.cher.gouv.fr/Contactez-nous			12 rue de Juranville		18200	St-Amand-Montrond
e1f182e5-96bf-42e0-abad-ec5a98de5854	Sous-préfecture - Arcachon	sous_pref	33009	http://www.gironde.gouv.fr	05 56 90 60 60	05 56 83 72 55	sp-arcachon@gironde.gouv.fr				55 boulevard du Général-Leclerc		33120	Arcachon
e27befdb-2fb3-47fd-955a-60c930941d02	Préfecture - Saône-et-Loire	prefecture	71270	http://www.saone-et-loire.gouv.fr	03 85 21 81 00	03 85 39 17 16		http://www.saone-et-loire.gouv.fr/contacts-r1753.html			196 rue de Strasbourg		71000	Mâcon
e2b29f0b-80a9-43ce-8639-10f8827d7f79	Sous-préfecture - Ambert	sous_pref	63003	http://www.auvergne.pref.gouv.fr	04 73 82 00 07	04 73 82 38 91	sp-ambert@puy-de-dome.gouv.fr				20 boulevard Sully		63600	Ambert
e36da2e8-5a3b-441c-8ccf-ce8a4968692b	Sous-préfecture - Sartène	sous_pref	2A272	http://www.corse.pref.gouv.fr	01 95 11 12 63	04 95 73 42 41	sp-sartene@corse-du-sud.gouv.fr				Boulevard Jacques-Nicolaï		20100	Sartène
e4859d0d-a7c5-44a9-a714-7b3252f74552	Préfecture - Deux-Sèvres	prefecture	79191	https://www.deux-sevres.gouv.fr/Services-de-l-Etat/La-prefecture-et-les-sous-prefectures	05 49 08 68 68	05 49 28 09 67	prefecture@deux-sevres.gouv.fr	http://www.deux-sevres.gouv.fr/Contactez-nous			4 rue du Guesclin		79000	Niort
e4d6150c-5666-4efb-a138-138a8f951ca2	Sous-préfecture - Châtellerault	sous_pref	86066	http://www.vienne.gouv.fr	05 49 47 24 62		sp-chatellerault@vienne.gouv.fr				2 rue Choisnin		86100	Châtellerault
e5bd70c4-80df-41da-bb65-2e53299b9119	Préfecture - Bouches-du-Rhône	prefecture	13203	http://www.bouches-du-rhone.gouv.fr	04 84 35 40 00	04 84 35 48 55		http://www.bouches-du-rhone.gouv.fr/Contactez-nous			Place Félix-Baret		13006	Marseille
e5db6c06-1ccb-4402-a7a8-f0ceb5ac9268	Préfecture - Manche	prefecture	50502	http://www.manche.gouv.fr	02 33 75 49 50	02 33 57 36 66	prefecture@manche.gouv.fr	http://www.manche.gouv.fr/Contactez-nous			Place de la Préfecture		50000	Saint-Lô
e616092d-a2ee-42f3-81d9-989e10172499	Sous-préfecture - Saint-Claude	sous_pref	39478	http://www.jura.gouv.fr	03 84 41 32 00	03 84 45 26 64	sp-saint-claude@jura.gouv.fr				1 rue de la Sous-Préfecture		39200	Saint-Claude
e91978a4-0aff-4cdd-b27a-f752d54f6bc1	Préfecture - Alpes-de-Haute-Provence	prefecture	04070	http://www.alpes-de-haute-provence.gouv.fr	04 92 36 72 00	04 92 32 16 90		http://www.alpes-de-haute-provence.gouv.fr/Contactez-nous			8 rue du Docteur-Romieu		04000	Digne-les-Bains
e920837b-9e6a-40e4-802d-64167e011307	Sous-préfecture - Clamecy	sous_pref	58079	http://www.nievre.gouv.fr	03 86 60 71 71		sous-prefecture-de-clamecy@nievre.pref.gouv.fr				Rue Francis Carco		58500	Clamecy
eb0e8e6a-80d4-4b53-9ef9-ff3dd2b65d5c	Sous-préfecture - Lodève	sous_pref	34142	http://www.herault.gouv.fr	04 67 88 34 00	04 67 44 23 05		http://www.herault.gouv.fr/question/poser_quest.asp			Avenue de la République		34700	Lodève
ec1de053-417a-4088-8ddb-02b5089b657f	Préfecture - Eure	prefecture	27229	http://www.eure.gouv.fr	02 32 78 27 27	02 32 38 24 15		http://www.eure.gouv.fr/Contactez-nous			Boulevard Georges-Chauvin		27000	Évreux
ec94c154-4af2-46f8-a00c-f04ff8163c2e	Sous-préfecture - Saint-Pierre (La Réunion)	sous_pref	97416	http://www.reunion.gouv.fr/la-sous-prefecture-de-saint-pierre-a818.html	+262 2 62 35 71 00	+262 2 62 25 97 83	sous-prefecture-de-st-pierre@martinique.pref.gouv.fr				18 rue Augustin Archambaud		97410	Saint-Pierre
ee59ef63-df08-4a76-aef2-9659b1feb48a	Sous-préfecture - Brignoles	sous_pref	83023	http://www.var.gouv.fr/horaires-et-adresse-en-sous-prefecture-de-a1609.html	04 94 37 03 83	04 94 37 03 65		http://www.var.gouv.fr/contacts-r1376.html			92 rue de la République		83170	Brignoles
ef02d495-bf01-4251-8cd7-1bc2b6fa86dc	Sous-préfecture - Ussel	sous_pref	19275	http://www.correze.gouv.fr	05 55 72 12 64	05 55 72 45 00	sp-ussel@correze.gouv.fr				1 boulevard de la Prade		19200	Ussel
f0726527-39a6-4c4c-a6cd-2284d82d48b9	Préfecture - Haute-Saône	prefecture	70550	http://www.haute-saone.gouv.fr	03 84 77 70 00	03 84 76 49 60	prefecture@haute-saone.gouv.fr	http://www.haute-saone.gouv.fr/pref70/sections/contacts			1 rue de la Préfecture		70000	Vesoul
f08350ca-173c-48e7-a3ca-345593543409	Sous-préfecture - Autun	sous_pref	71014	http://www.saone-et-loire.gouv.fr	03 85 21 81 00	03 85 52 59 46		http://www.saone-et-loire.gouv.fr/contacts-r1753.html			21 rue de l'Arquebuse		71400	Autun
f1893c40-24d4-4a5d-8754-647d08dee228	Sous-préfecture - Vire	sous_pref	14762	http://www.calvados.gouv.fr	02 31 66 37 00	02 31 67 75 72	sp-vire@calvados.gouv.fr				7 rue des Cordeliers		14500	Vire
f1a3efbb-cff0-4990-90f1-6d40c13abdfa	Préfecture - Vendée	prefecture	85191	http://www.vendee.gouv.fr	02 51 36 70 85		prefecture@vendee.gouv.fr				29 rue Delille		85000	La Roche-sur-Yon
f1fec805-cf79-49cb-b080-f32d04c69af2	Sous-préfecture - Béziers	sous_pref	34032	http://www.herault.gouv.fr	04 67 36 70 70	04 67 36 70 94	sp-beziers@herault.gouv.fr	http://www.herault.gouv.fr/Contactez-nous			Boulevard Édouard-Herriot		34500	Béziers
f22408cc-b335-4d6f-a004-bab048286e1e	Sous-préfecture - Vendôme	sous_pref	41269	https://www.loir-et-cher.gouv.fr/Outils/Horaires-et-coordonnees/Sous-Prefecture-de-Vendome	02 54 70 41 41	02 54 73 20 98	sous-prefecture-de-vendome@loir-et-cher.pref.gouv.fr	http://www.loir-et-cher.gouv.fr/Contactez-nous			8 place Saint-Martin		41100	Vendôme
f25cdd09-2749-4c20-a90c-a8c880f38495	Sous-préfecture - Sainte-Menehould	sous_pref	51507	http://www.marne.gouv.fr	03 26 60 58 58	+33 3 26 60 58 59	sp-ste-menehould@marne.gouv.fr				1, rue de l'Arbre-Sec	BP 99	51801	Sainte-Menehould Cedex
f31ffecf-cd06-4cb1-b3bd-8d5f335c046f	Sous-préfecture - Redon	sous_pref	35236	https://www.ille-et-vilaine.gouv.fr	02 99 71 14 04	02 99 72 72 59	sp-secretariat-spredon@ille-et-vilaine.gouv.fr				Place Charles-de-Gaulle		35600	Redon
f3f6fe3f-41c6-4084-9c04-c069718390ab	Sous-préfecture - Béthune	sous_pref	62119	http://www.pas-de-calais.gouv.fr	03 21 61 50 50	03 21 61 79 79					181 rue Gambetta		62400	Béthune
f464bfc3-1b00-4eae-979e-5750fdb2c0d1	Sous-préfecture - Sélestat-Erstein	sous_pref	67462	http://www.bas-rhin.gouv.fr	03 88 58 83 58	03 88 21 62 16	sous-prefecture-de-selestat-erstein@bas-rhin.gouv.fr				4 allée Première-Armée-Française		67600	Sélestat
f76ba0fa-4acb-4a62-a99e-19cbd7210dcc	Sous-préfecture - Saint-Nazaire	sous_pref	44184	http://www.loire-atlantique.gouv.fr/Services-de-l-Etat/Prefecture-et-sous-prefectures/Sous-prefecture-de-Saint-Nazaire	02 40 00 72 89	02 40 01 90 64	sous-prefecture-de-saint-nazaire@loire-atlantique.pref.gouv.fr				1 rue Vincent-Auriol		44600	Saint-Nazaire
f7e96121-b9ae-46d2-8931-c99d7c2c32b7	Sous-préfecture - Vierzon	sous_pref	18279	http://www.cher.gouv.fr	02 48 53 04 40	02 48 71 04 69	sp-vierzon@cher.gouv.fr	https://www.cher.gouv.fr/Contactez-nous			9 rue du Maréchal-de-Hauteclocque		18100	Vierzon
f93548ec-b4c4-4934-8e66-7c9f91d08031	Sous-préfecture - Parthenay	sous_pref	79202	http://www.deux-sevres.gouv.fr	05 49 08 68 68	05 49 95 22 78	sp-parthenay@deux-sevres.gouv.fr	https://www.deux-sevres.gouv.fr/Contactez-nous			20 boulevard de la Meilleraye		79200	Parthenay
f999af82-5a34-4f67-a8df-52a2a8c177d1	Préfecture - Vosges	prefecture	88160	http://www.vosges.gouv.fr	03 29 69 88 88	03 29 82 42 15		http://www.vosges.gouv.fr/Contactez-nous			Place Foch		88026	Epinal
f9d7fb06-b1c4-4fb4-9840-235085c3e637	Préfecture - Martinique	prefecture	97209	http://www.martinique.pref.gouv.fr	+596 5 96 39 36 00	+596 5 96 71 40 29	contact@martinique.pref.gouv.fr	http://www.martinique.pref.gouv.fr/Contactez-nous/Contact-general			Rue Louis Blanc		97200	Fort-de-France
fa22950d-6aad-4403-8454-c55fe0c0047f	Sous-préfecture - Coutances	sous_pref	50147	http://www.manche.gouv.fr	02 33 19 08 80	02 33 19 08 81	sp-coutances@manche.gouv.fr				Square Lebrun		50200	Coutances
fc6b235a-baa8-477c-907b-2481a52e666f	Sous-préfecture - Blaye	sous_pref	33058	http://www.gironde.gouv.fr	05 56 90 60 60	05 57 42 22 97	sp-blaye@gironde.gouv.fr				18 rue André-Lafon		33390	Blaye
fca1acd2-55a4-4050-b5a3-6b82c633b643	Sous-préfecture - Saverne	sous_pref	67437	http://www.bas-rhin.gouv.fr	03 88 71 72 00	03 88 21 62 16	sp-saverne@bas-rhin.gouv.fr				3 rue du Tribunal		67700	Saverne
fd350db8-f23e-4cd3-a3d8-bab96fb77f49	Sous-préfecture - Riom	sous_pref	63300	http://www.auvergne.pref.gouv.fr	04 73 64 65 00	04 75 38 85 70	sp-riom@puy-de-dome.gouv.fr				Rue Gilbert-Romme		63200	Riom
fdb7468d-e311-4313-b477-9f5d7b9d8699	Sous-préfecture - Corte	sous_pref	2B096	http://www.haute-corse.gouv.fr	04 95 34 52 40	04 95 61 01 02	sp-corte@haute-corse.gouv.fr	http://www.haute-corse.gouv.fr/contacts-r288.html			29 cours Paoli		20250	Corte
